Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.147497317485108,18.590119020428972,4.558542478063718,4.248009549451697,19.957357448745675,19.245133157986267,4.757059434692424,4.511563027538515
50,40,19.34841708306913,18.826633795417408,4.61647246140064,4.342237509369722,20.042730963901928,19.163057913269434,4.780993246456252,4.50001993800214
35,20,19.3726425741813,18.81856198244424,4.618200775443249,4.320729803073063,19.82308963384847,19.122317357255522,4.739681768451815,4.464557468206906
50,60,19.49864955271145,18.940781393486123,4.633045786945267,4.389349796216384,19.990661698365674,19.150207194008253,4.761845874815146,4.461996884004254
50,100,19.727467912491438,19.081131877716707,4.689653352759274,4.426305108198257,20.149353636589915,19.504843495715978,4.793001371009857,4.498309373492433
25,20,19.784397301911923,19.083351592203663,4.701053964530578,4.387463298987872,20.121146384276887,19.310185642518118,4.801217465895947,4.494088369920709
50,80,19.815091610266386,19.15603965545429,4.6862589393562315,4.414419669931462,20.200130137510552,19.483032873419134,4.809666175010553,4.531777642844637
25,40,19.91985000049177,19.383797805443486,4.742501872961741,4.453676178587626,20.21168931049616,19.271412980974922,4.8119035761300175,4.530532916335546
35,60,19.932701887006864,19.33309292242704,4.740365810693187,4.454988878442865,20.237136470970334,19.327518419179857,4.832016615585703,4.5093045189598815
35,100,19.968536650121987,19.29978040290169,4.733245275086141,4.438868567713651,20.297807779513995,19.396373667011208,4.826041640719604,4.48828541651607
15,100,19.99139966657602,18.897766312673976,4.744825322725086,4.4437154158079695,20.373615102520546,19.422564988798293,4.827886543540028,4.477029252671159
35,80,20.003692815677045,19.34767362062056,4.739025039238466,4.455828725614895,20.342617047491046,19.49679942673344,4.838985204918059,4.522747914834274
35,40,20.016619828240064,19.517087935184854,4.735115673182809,4.467306632132443,20.447673299045796,19.76374574915924,4.831417425828203,4.527571460690486
25,60,20.04725836415367,19.41838382282089,4.749094180271947,4.452725018907839,20.4503729099277,19.60040091383903,4.84593682168163,4.526704273815586
25,100,20.048844940306502,19.180974466718663,4.757411081953683,4.488396593135254,20.413432182415676,19.428928683910044,4.843977849377811,4.562442498387076
5,40,20.05350001209687,18.955061401056206,4.765546286423409,4.452325779855545,20.240470103436344,19.224782940818233,4.794239641379749,4.413421401007318
15,20,20.08776832196078,19.482903140214933,4.77142931135536,4.487012670619375,20.280841879813718,19.386634078351317,4.823244557403873,4.51996747073439
15,80,20.22045317925279,19.256853873586543,4.789799491354566,4.4990887971503755,20.398991326910195,19.502422237281614,4.827979458932832,4.490794045804826
15,60,20.250645178551817,19.45135458972241,4.799722960074829,4.533440018506008,20.38287550599703,19.363534410049954,4.836760479619264,4.515309420621195
15,40,20.268583291645264,19.347920136205165,4.803045026616161,4.548172323988946,20.65844875388163,19.666437318524732,4.888767325585202,4.580713991279559
5,60,20.30343902034847,19.30629093972567,4.805078168654733,4.449970908504909,20.114929563276757,19.101233743106924,4.771351597500251,4.415375462826957
5,20,20.35245910320548,19.417216228197333,4.8074511644040445,4.527338227720643,20.56046192652618,19.703505083983668,4.86307629878399,4.548250236081655
25,80,20.425765535230337,19.59902900101552,4.814468567659721,4.519530420042324,20.666630625057987,19.654243258320268,4.872675096018832,4.560108474801281
5,80,20.472967775320825,19.421917453592496,4.821475939176505,4.485522478619669,20.2484844923774,19.192825113680033,4.79513160476981,4.450617774311654
5,100,20.515872890393574,19.487748701849988,4.825799183624547,4.472614658628669,20.456456718471497,19.380632900256185,4.826311079536919,4.453850232907868
