Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.15596670528037,18.68275250393744,4.568863440542012,4.3115247531040435,19.811081460128296,19.13843635965536,4.72793013029323,4.473030869640187
25,20,19.30250459897548,18.73441188377762,4.602153981805946,4.340611004473128,19.865984033738712,19.11739742978847,4.748735580915152,4.487662856102075
35,20,19.33938343140367,18.77145859146549,4.621895020805581,4.394382809598167,19.838784113291783,19.207163680468835,4.739627284698107,4.448424556348998
50,40,19.501986524234052,18.931715352699804,4.643955919966286,4.383324943352945,20.380114210368397,19.75756934122243,4.826339971886724,4.573100093154548
35,60,19.555397060170755,18.961798809907883,4.663821507910685,4.450485717690291,19.944816842438527,19.117917623840544,4.752492349385685,4.447240200215839
50,80,19.570483541484297,18.994408332329275,4.654475783130444,4.388940488166812,20.095222791206687,19.28312297181927,4.786703242055953,4.485524315334565
50,60,19.576804338143152,18.881183375674958,4.662696990478646,4.431254863540799,20.246571492279593,19.365271622608383,4.816895709185927,4.564001665579079
35,40,19.593434653370327,18.965584243626626,4.664889176699797,4.417459911055442,20.117954949072164,19.438383494017742,4.792120621180883,4.5061783016865515
50,100,19.650991023385632,18.876434830440424,4.684155124431415,4.423898858659568,19.800886129137837,19.097617486195993,4.734301634160616,4.4501568777139
25,40,19.68868932377532,19.02665103354382,4.676016192317943,4.4278383999656885,20.334451980467882,19.476168551926143,4.827491538741238,4.548182006951375
25,80,19.905028358544484,19.072819186814222,4.711651116520334,4.4558575571092565,20.260832905652588,19.1719017674712,4.8001767756939575,4.5232073441600145
35,80,19.931754473164517,19.232252084346634,4.734220977045738,4.472510996686561,20.20975310891327,19.47970143075061,4.809553576663137,4.541737578235286
15,20,19.972456644274544,19.24102908303773,4.744154232598783,4.466450067935334,20.3634608558818,19.62386356981718,4.83336872990702,4.542788656592103
5,80,20.040144481274087,18.9378294242349,4.756303696855859,4.4668350209661725,20.230057333196818,19.263113059540256,4.81423323574943,4.502600542241828
35,100,20.06818037081457,19.291668368220655,4.742697420900635,4.473030541054399,20.48353373477851,19.676828896183675,4.846578509398503,4.540476189169317
25,60,20.101736722003004,19.385832537826495,4.751261118792654,4.480766683562058,20.500908761728844,19.48897922685065,4.844725917360316,4.575806052998194
15,40,20.112918965866175,19.246472597312398,4.767159938793922,4.47642237827603,20.39936148149501,19.46113369578915,4.841565914090806,4.5672908911267145
5,60,20.118451823334954,19.009632811254033,4.7818132839312835,4.471007664430665,20.355613130008503,19.298994334236447,4.829584343515451,4.489758132798056
25,100,20.139299747695777,19.281233277755724,4.765390413300957,4.513328670396107,20.50485627102589,19.348170402887245,4.840014814731132,4.562710367444238
5,100,20.223096159364864,19.265372603636358,4.793867522000319,4.484928783541284,20.541855997552286,19.539785338621023,4.860846009184824,4.570930498797837
15,60,20.347252227127207,19.38959424180506,4.806059695714652,4.522571526666899,20.826348312115154,19.84636051040239,4.896016206384131,4.614059568995039
5,40,20.36938624401408,19.28374421941488,4.8316540203750336,4.568871357648507,20.778125608101632,19.810957065843258,4.901375421596827,4.574826602804809
5,20,20.584412167681243,19.687417531592,4.857089746783606,4.5541235362213355,21.03365708754028,20.053567035701825,4.927685124922454,4.591336379319023
15,80,20.722040251478845,19.844225740834798,4.8729908425387,4.566364575198517,20.87803871569652,19.968032070540808,4.91735736005961,4.6432366307676
15,100,20.768247560625774,19.951796571703987,4.883633905570776,4.547801552338746,21.104763219600276,20.22548164050955,4.964655087439974,4.653927350807559
