Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,40,18.916826674642685,18.334387234626355,4.50852937173796,4.220337307854967,19.780266408063937,18.98672360953479,4.723290793172653,4.452205418158721
50,20,18.920094151527774,18.282113373266885,4.48368296706132,4.215659695450557,19.81915910402708,19.05065721323893,4.71660102266573,4.498144513820141
35,20,19.167640878480317,18.712447670052818,4.564958065435718,4.319290942239251,19.820417089432915,19.071605008237004,4.735283287012263,4.445056173190414
50,60,19.25467949921141,18.75450921189735,4.585521244484289,4.307980942958198,19.887553710328838,19.14893362289409,4.746393578048954,4.461297399977493
35,40,19.32581870601073,18.742568322175863,4.593901742476254,4.329249208891536,19.90063338189686,19.20091859531684,4.755620216788109,4.504486910809705
25,20,19.42934416982435,18.830496652937168,4.609220736818466,4.342484779283855,20.09799860373314,19.329989419129685,4.773331078556701,4.497138182048594
50,80,19.587739802833664,18.92997532976454,4.651573384519898,4.3964396442446345,20.040002057191145,19.29831717180503,4.773866081391848,4.52049185887373
25,40,19.657362477028023,18.981016154305287,4.681276664959688,4.420803615780522,20.135871858964773,19.30488434547008,4.798360818784078,4.5563477189298665
35,60,19.662833688297486,19.0978285862691,4.669871360919838,4.414701878120786,20.019470570242532,19.23478521403622,4.783216987610428,4.507499852897826
35,80,19.68869257453004,19.06183541780718,4.674934697544327,4.407666675301854,20.031357379674937,19.179505862302438,4.763473953681402,4.500921691953264
15,20,19.740109563506607,19.053369414989728,4.685932480264656,4.43980862281337,20.29174268725007,19.44417291703609,4.820938490318521,4.550923453829244
50,100,19.749155491078774,19.148178276391654,4.679242791160509,4.4576888289302055,20.157397237513113,19.214095820010137,4.797611357624268,4.558273732576235
25,80,19.90577412511787,19.16846008324992,4.709981987311267,4.447984998629906,20.033862193422568,19.06695702624385,4.7641397640273055,4.49943594601829
35,100,19.95475283772331,19.330014741948816,4.729724095416993,4.457622940221609,20.26229250966289,19.346285606313188,4.812209194990489,4.563201826830285
15,60,19.955113812674973,19.029266235719117,4.721577656213825,4.434082778113649,20.33643340852975,19.353830334164645,4.819828041292783,4.581526503051439
25,100,19.964194124765932,19.176029117525566,4.73117432318588,4.468156251759612,20.384169764894107,19.430384988418037,4.832570952066142,4.572423199107886
15,80,19.967716878632224,19.184219351831285,4.733823830399195,4.437730269884539,20.24375894988993,19.39026035142861,4.8074104303097105,4.508809991667304
25,60,19.971280856954092,19.246628211566183,4.708265038369777,4.4599607037014355,20.381786352954673,19.488354547610108,4.824879360992702,4.568894113453206
15,40,19.984826285396817,19.41475230444941,4.730647212188535,4.463885067083913,20.115466202629396,19.246080985799573,4.784984126454137,4.529504105328376
5,20,20.019814972305532,19.01321995791572,4.7568577321556775,4.482542066988409,20.3147450165295,19.36234917546195,4.8136111785518265,4.521456219181665
5,40,20.05091826208158,19.178408226058966,4.7488031559383455,4.4471028025923784,20.298795167464384,19.370759001383306,4.799174713638032,4.472159997935634
5,80,20.18487516478934,19.31685326188091,4.768969905164783,4.497003677778838,20.281537945523926,19.314750421798465,4.824790896788371,4.579114660661665
15,100,20.204419290312664,19.343499407537177,4.773278344427419,4.507104774513964,20.65301497245293,19.60910150364571,4.8642281750546985,4.541730816154106
5,60,20.265181937151247,19.368732210797305,4.7879840367902435,4.485212215125151,20.541168258001974,19.635970789493374,4.845699833422287,4.522454120076295
5,100,20.34434989712449,19.53093948738985,4.799351551565088,4.485393686090346,20.721508137401752,19.754553062129084,4.895099146033317,4.595188085172602
