Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.537744396210204,18.945721289934323,4.6259700121348555,4.348248672120183,20.17795843137612,19.44262591028888,4.7962649793675585,4.555432339068782
35,20,19.846628376115614,18.966034827150814,4.7103123285508754,4.42979321035948,20.44460408856266,19.557072399768604,4.846664925052493,4.584940717886805
50,40,19.96665766232995,19.02667445562897,4.727739410904311,4.475099495016809,20.695878055068306,19.829846410213193,4.89310544611169,4.6458888834680305
25,20,20.177278458211347,19.33126728116108,4.767628740847187,4.492052778189896,20.649233934884915,19.801004677074978,4.882052929180945,4.603699846390778
35,40,20.210031392756882,19.262726000297484,4.768924509437651,4.479688918312974,20.605349699973196,19.69966997528017,4.871428463928265,4.567639171226037
50,60,20.244684869398828,19.402247341919914,4.77979233638082,4.476183045231814,20.80550277351465,19.97127905035103,4.911389906320752,4.603098321120399
35,60,20.406484438893493,19.471298404224445,4.808060641632667,4.521930469374959,20.787363773447208,19.75523382534171,4.896982887557341,4.605368995155677
50,80,20.41892200553786,19.42241815123437,4.808628801777435,4.486358653208583,20.89616298561901,19.91940406086909,4.9236267150949,4.609397896841993
50,100,20.46610759271987,19.54377507091662,4.819605396355449,4.525346539893964,20.94799791517699,20.02911978695688,4.938613476581294,4.663422878537654
25,80,20.535587417294714,19.65966149697639,4.857408381171541,4.5333227230359645,20.751253423398946,19.754378172755985,4.9077500532991305,4.573757696897093
35,80,20.53736462851258,19.663192778356233,4.837850220596721,4.490432589166327,20.86119554924455,20.011195624242163,4.92882882599677,4.61522207171554
5,60,20.542476924016064,19.49793987806092,4.867640864486686,4.512154394387122,20.484683879191426,19.333933111387353,4.857923736960879,4.475968338454522
25,60,20.60749173355893,19.719332867516673,4.858208389937488,4.540812316342137,20.81640344578384,19.79211469606351,4.9198304553300645,4.586468458528693
35,100,20.60874543821271,19.64972006946322,4.854902031583306,4.518931019508058,20.91823733019494,20.035684970913422,4.935883079906358,4.599346683818998
15,20,20.631427049534807,19.697857617107076,4.8638484584425825,4.538600888984323,20.797981011572666,19.871123977537003,4.913389208248108,4.614904045960122
5,80,20.64097980806032,19.518732577686272,4.883921453815342,4.5329477960767255,20.801496528955727,19.803710917391086,4.92420626899774,4.558634009419281
25,100,20.66361961687256,19.731654281527465,4.873185544504757,4.55078920698689,20.930233487808664,19.964312120262623,4.928417192324861,4.589832965277134
5,40,20.673908242700115,19.587864105354054,4.878274610567472,4.5391194550730924,20.749206339640416,19.820465581119738,4.908510317459553,4.563451301010435
15,60,20.682202400763884,19.7383987994556,4.878361653782499,4.571698537483751,20.96380313674397,20.018543623166448,4.948460877626671,4.612147592436044
5,100,20.754921195952583,19.84465461612293,4.901263019026517,4.526875997901177,20.804354160190627,19.709522908648978,4.918748871254598,4.562167452398436
15,40,20.788328472324007,20.013415971534762,4.892579988876308,4.579052181189003,21.080069312123793,20.165315935209854,4.9633689154747955,4.641916651087304
15,80,20.798620049071467,19.855656878440307,4.896084845951033,4.5620890451447424,21.085532905385264,20.111029476279377,4.971420294644004,4.637800171616025
25,40,20.814791645764313,19.9506195270696,4.892093488472592,4.5644610020753005,21.198346198229224,20.369017876578972,4.977512612870631,4.6358498471234215
5,20,20.81557218272078,19.832304279223145,4.9065118949120805,4.57554832044816,21.035499461454616,20.015426151633648,4.95480074987289,4.5835889659780715
15,100,20.824667003994918,19.77717333253046,4.907762236811169,4.5786572818446185,21.04741572114082,20.027983814845744,4.962732224949859,4.663269744283442
