Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.298120861999998,18.604714674,4.559589710999999,4.274783221,20.177416576,19.19455375,4.802028095200001,4.5361904738
35,20,19.307111112,18.590971342000003,4.576938309800001,4.3196096623999996,20.167998288,19.353977523999998,4.7802304984,4.5236042038
50,40,19.615403976,18.875975727999997,4.6403847854,4.368891295599999,20.409494260000002,19.53237765,4.8354532518,4.5578980432
50,60,19.822927099999998,18.945841006000002,4.6952908296,4.4181522796,20.491916002000004,19.589051878,4.8570641154,4.5939287808
25,20,19.832317556,18.897665756000002,4.6802078923999995,4.403657474,20.498445522,19.584765528,4.832652981400001,4.557962461200001
35,40,20.009631493999997,19.239845276,4.721447890199999,4.4220067994,20.782457828,19.954375378,4.8847560684,4.566856906
50,80,20.070229243999997,19.206567804,4.7408050134,4.4529690668,20.881029434000002,20.032666583999998,4.9201471406,4.5969927162
35,100,20.137139578,19.171262544,4.766733052599999,4.441768795200001,20.634425942,19.592401728000002,4.8875839968,4.5667612246
15,20,20.174082564,19.409813358,4.768287040600001,4.4471846892,20.75354775,19.856427271999998,4.9054107216,4.5817361106000005
25,80,20.285022966000003,19.325003329999998,4.796519385,4.4937000698,20.723384582,19.721665536,4.9047897354,4.5923569647999996
25,60,20.335203661999998,19.461820936,4.805464816999999,4.4916781452,20.719294851999997,19.819562624,4.905236175200001,4.612481874799999
35,60,20.378041972,19.546581921999998,4.8002049946,4.513467447200001,20.971797094,20.298590634,4.9298249216,4.617826636599999
25,40,20.420115752,19.607218104,4.8144736554,4.4996698435999996,20.994636302,20.173050092,4.936555229400001,4.6327122492
50,100,20.444114931999998,19.571829746,4.805521176800001,4.5061561928,21.174509006,20.403221692000002,4.9688578936,4.6777165248
35,80,20.446760285999996,19.499280058,4.816835985999999,4.4974064946,20.965061706,19.952918263999997,4.940328355,4.623883938800001
15,40,20.494644036,19.503366735999997,4.844728158400001,4.5112217052000005,20.864633114000004,19.952012842,4.9127737312,4.5995640946
15,100,20.498357594,19.578905319999997,4.8556963064,4.507622253199999,20.702714226,19.733479290000002,4.9100952268,4.563415797599999
5,80,20.581940346,19.603629935999997,4.874090540599999,4.495989323000001,20.715225420000003,19.637637094000002,4.9130856354,4.5719737864
5,60,20.647349245999997,19.767814296,4.9029398838,4.521743051800001,20.721486612,19.713629572000002,4.9219605057999996,4.5017415874
5,100,20.66166731,19.650768362,4.881929653,4.529805635200001,20.88180191,19.84703886,4.939943422800001,4.5642690028
15,60,20.67818364,19.764546466000002,4.8659818050000005,4.5408077454,21.05894826,20.122024021999998,4.961025427600001,4.614981592400001
25,100,20.73151557,19.896740308,4.8742066424,4.530539055,21.09706094,20.122528418,4.9630908732000005,4.6203508426
15,80,20.848553881999997,19.870160646,4.913098204600001,4.572316698200001,21.061802662,20.136702582,4.9668950266000005,4.6283030962
5,20,20.858442174,19.953653248000002,4.914710013,4.587509024,21.024870196000002,20.013601544,4.957775279,4.6059873293999996
5,40,20.897509336,19.997097328000002,4.921274664,4.587741909,21.129406772,20.294466436,4.966035152799999,4.6018180090000005
