Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.573232186060906,18.835926113546925,4.623117615497487,4.337878154705256,20.183792033942314,19.391776808761477,4.783978494318108,4.514919754610732
35,20,19.72070300822226,19.120705266885416,4.673823757543376,4.415580672511546,20.166198090484382,19.25652617870706,4.803090412262182,4.524327611852084
50,40,20.02528079787532,19.20944725935359,4.723046140069172,4.459049768251976,20.560562596452513,19.5722821248947,4.864647301360605,4.578987691000348
35,40,20.04045529842036,19.039784742365875,4.745630007633653,4.481474205192404,20.461474358985175,19.520725235450147,4.844338754623529,4.571970374645447
25,40,20.064413903544725,19.02816033537933,4.75546237020621,4.4926145138748135,20.363475104459823,19.17755040064456,4.8358393042867975,4.571951893240761
50,80,20.13154449224653,19.157031792125096,4.748225417898134,4.47330844745354,20.52813177929799,19.432309490346483,4.860011579970015,4.616156377365458
50,100,20.165086268892843,19.15700270200341,4.767912879930877,4.482303622935811,20.47245042670849,19.39017233227914,4.854113670090991,4.585386605892184
25,20,20.198743794150847,19.240080762971072,4.7614888742098795,4.511092706792401,20.57003304380044,19.76632872338763,4.865726460940699,4.581459021504658
35,80,20.20230602707789,19.291238246379827,4.773355941979854,4.49793671561865,20.467729550032463,19.396829345578944,4.845853598770047,4.564483598842154
50,60,20.229566547352114,19.24002425949523,4.76964524757127,4.482494864143119,20.74159683027556,19.76602558567857,4.9019123761908325,4.599860480580725
15,20,20.249235757072686,19.319368856735174,4.792205318160923,4.523183379153643,20.44755244084681,19.43356190756599,4.855756627453876,4.558119612024205
35,60,20.270287535864057,19.20429863879538,4.782785027646373,4.524412893180658,20.6276136222779,19.465104505955185,4.8705034013059745,4.619521861742746
5,80,20.308554821484258,19.20006320044663,4.831488588363546,4.478674341226872,20.375046577067053,19.193599002955043,4.839528377528306,4.476910666514404
35,100,20.328284319739044,19.315422176569108,4.796711161447732,4.492050581553899,20.566917399531537,19.404886137110083,4.8616079653008395,4.579659820918254
25,100,20.342982239638506,19.358895653738728,4.811762027851403,4.497757093207761,20.58799613251855,19.46244165204441,4.875280760685014,4.552212183207861
25,60,20.389112963648714,19.379285225538645,4.811787728626014,4.520173785523999,20.58196920890178,19.546429200338366,4.8575696639098265,4.528898484888677
15,100,20.394692563470606,19.43538767890542,4.828922819875952,4.482867132796439,20.550146847974254,19.42710580830459,4.872235213620617,4.517417326263844
5,40,20.396279088406043,19.30523333621374,4.846005507264854,4.4852688666454075,20.400863731194853,19.220901962700726,4.844131576483003,4.48766239242702
5,60,20.397040412544946,19.43176061425884,4.831322362655963,4.4997059042896375,20.34773560695816,19.242192883697456,4.835730116229677,4.4639089812085775
5,20,20.39987840459191,19.383703803995516,4.833823614210971,4.530680239873615,20.450576331231908,19.360856299165768,4.844343595737426,4.502568988198233
15,80,20.43941031290925,19.39760723553026,4.836764081090855,4.524938922731043,20.62835859736301,19.487674161228327,4.889899409139977,4.568214078312292
15,60,20.455391093362355,19.45309951326985,4.835939207328373,4.5239532142309855,20.531137983379757,19.35036318685048,4.873574566531046,4.552842679424677
15,40,20.459647174460503,19.49507118816777,4.831728508563942,4.507772098053113,20.655289378237697,19.50342665298441,4.890725190005055,4.564050628476304
5,100,20.471304456309433,19.414106236854874,4.845844759399348,4.526101687623884,20.492309207959995,19.377485492210425,4.86232708754339,4.525993347945298
25,80,20.530944488269466,19.535477749430264,4.838980751046829,4.529342906071645,20.757022588580632,19.63768034768477,4.902983254814915,4.584185990645115
