Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.619828802418425,18.979627522559305,4.637149591569174,4.344464550652538,20.290419514251305,19.498876172345327,4.826784117232771,4.536516688036018
35,20,19.80189140713636,18.97392232487894,4.6813549053565415,4.445509987812154,20.376810849238563,19.418390518275892,4.8343720557363685,4.596913727465578
50,40,19.828875027694757,19.108937424128325,4.694513800062798,4.403869024198499,20.325747099940767,19.49479744975659,4.825872377756712,4.550886721501369
50,60,19.88589306285229,19.016662103992182,4.713071188594368,4.426499508278603,20.399301632041265,19.43170795016838,4.840345618547071,4.548494585837762
35,40,19.981262541434848,19.037898630223214,4.729050258348584,4.452951489187657,20.40184766225345,19.318043108115646,4.840849502142821,4.592258195256878
50,80,20.10124445338768,19.138437817060208,4.753825065374368,4.490496446165787,20.545726565139084,19.52639423433709,4.867176237353037,4.613097860489861
50,100,20.102979732506185,19.13024867036763,4.756747051609883,4.482710392521012,20.441508045375848,19.366609715569698,4.847890816398296,4.59332079744982
25,20,20.120582087827042,19.25730978975158,4.739393288038819,4.450074278200759,20.604449174928245,19.735964555210884,4.863712146983932,4.573890836354136
25,40,20.12785829586217,19.07206719668095,4.766841721423196,4.483692965457001,20.31075384043104,19.160839478668247,4.828315075511647,4.558644568959093
35,100,20.150459144363726,19.191497622386727,4.771210116331806,4.501184214340341,20.351107644467014,19.174482275560816,4.82881373953491,4.560814468427646
25,60,20.167022369673457,19.197781273004956,4.777903756538264,4.4782324904571045,20.317877708439475,19.207678355590566,4.835730100539396,4.550292135206903
35,60,20.23207712268752,19.213533251877564,4.781534454887511,4.5006172454512,20.516622641750295,19.328453794727515,4.857665484801263,4.587995679176588
5,20,20.24983015994494,19.124627915725718,4.816189594972004,4.514477934154564,20.328004646967038,19.09947926923494,4.834367096560213,4.501329320727267
15,80,20.267978007622403,19.207965983618063,4.805377847733163,4.480162080028454,20.473180737932235,19.267323824268505,4.853370026625937,4.492531233813605
25,100,20.281346805820977,19.23566114367845,4.806480199642841,4.489631465431685,20.463228175562893,19.27503117555501,4.856786355163265,4.53458605085842
15,100,20.283840667832784,19.21198882926084,4.810720859582619,4.488296843477256,20.366396189892306,19.217132794977598,4.829398650059497,4.480914223621851
35,80,20.28770263500363,19.11869290207995,4.784754901451023,4.493630083548346,20.559787076025064,19.35781882098131,4.862527752342336,4.581954876921977
15,60,20.317749528754575,19.198533617834222,4.807848545225481,4.474807937709938,20.43048970811601,19.256065664287306,4.849365362884831,4.5079488841452875
5,80,20.33200569351923,19.31181312715751,4.828968661157281,4.472459308600526,20.384817160900987,19.225490912327903,4.8467243162163784,4.502977729358497
15,20,20.37918321851293,19.38020001049622,4.809955587940351,4.519352451511877,20.50661590067088,19.4540138278268,4.850010946099092,4.558937545041877
5,40,20.41754345803289,19.35531185004297,4.838200794555643,4.492884362673036,20.57200866683767,19.435909272882554,4.8649182732033065,4.5470580717127635
5,60,20.42150329219885,19.457884551639506,4.832377947796079,4.513139178563125,20.519911159122152,19.336397609184758,4.871212255059976,4.552254679295948
5,100,20.44123266580007,19.394525991590456,4.846838006960664,4.521666461984336,20.425308159952763,19.249663111655124,4.848827200180955,4.511000889741599
25,80,20.442794495225236,19.455674028449316,4.826021860528549,4.519524587476796,20.544723351917174,19.301819472652728,4.867280380177435,4.545090170364923
15,40,20.47627993278269,19.50929696309071,4.820745193173744,4.522627734694405,20.75669945666188,19.63826683039782,4.90140361814637,4.603098837262044
