Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.691405870899406,18.749650273316515,4.653128945065775,4.385704055120888,20.59116949847089,19.554085150829096,4.8704635404644945,4.575390842660829
50,40,19.980859226630834,18.824764076582813,4.7141118780160705,4.432148212784406,20.609718640780223,19.37927965439876,4.859762059904217,4.540148062130002
35,20,20.012729368910033,19.064382325423775,4.718681191560362,4.437758380767738,20.70624397237659,19.618485889904473,4.888716808118566,4.551659471948692
50,60,20.21433977983242,19.172913786443278,4.770365542703621,4.463438128884348,20.725089268356847,19.69461452368704,4.894724471899295,4.557760618152816
35,40,20.24087151721982,19.18470561007046,4.769535648026872,4.470542245314232,20.713076087977512,19.622228383406984,4.884880545900174,4.541122608311684
35,60,20.265213311058158,19.279790686668424,4.781699539727575,4.508351681404581,20.580472681614385,19.698947240979113,4.868492993127715,4.577042732184681
25,20,20.270456665503453,19.159783271583244,4.77841135630708,4.478770813537851,20.737437178213263,19.572214555488266,4.8841398234778515,4.570998881492673
50,80,20.300426677402676,19.342127653587806,4.777471113715935,4.476833985910783,20.819514544207653,19.82360411246713,4.896906782685218,4.566544940091154
35,80,20.47050615901742,19.349096860152983,4.814190314913079,4.5312187933490335,20.790500941293196,19.508841655659417,4.899353296872843,4.550154200364436
35,100,20.484289452974956,19.376380093030935,4.82060970804406,4.540333215353475,20.791615267449593,19.77570315337905,4.902800453699519,4.587466461437177
50,100,20.550528983331155,19.604056041367265,4.827972445773483,4.538108885904447,20.956150806800927,19.909889950688637,4.92528121591031,4.620358127059885
25,40,20.561125920893442,19.567657927940864,4.824120243066277,4.532268908381916,20.957671502692257,19.905012694068965,4.927264688419067,4.615055079567858
25,60,20.596226185885254,19.518932822303736,4.844459186016706,4.5173326557838145,20.929436454164833,19.84050016444215,4.9317433316380646,4.61491279219306
15,100,20.602041044859334,19.653025427819365,4.8679791988262044,4.512048498416279,20.802817753507373,19.79737953151933,4.916052205363706,4.565042548425524
15,80,20.612655726119126,19.683238171426673,4.863936967488521,4.504271353189222,20.83223363908319,19.812495988522254,4.917409060952423,4.548860248128901
25,100,20.630519660071645,19.695476019914476,4.859445731283732,4.507219731328901,20.84788455716826,19.86872494668572,4.916023001022292,4.56512808322899
15,20,20.63211285414853,19.58298607802036,4.848490057626606,4.578176543526645,20.982034889372496,19.89250097265199,4.932115069975817,4.623997483834804
5,40,20.672857436007966,19.648238275286605,4.887554921150434,4.528858049542897,20.835916407271284,19.749053413673522,4.929696061115502,4.5703646116931855
15,60,20.704337935559245,19.700440031855173,4.864700214627588,4.522991704966709,20.946396025651566,19.832308058204813,4.926444395252038,4.55405659453225
25,80,20.77299488387708,19.7333407561866,4.879795631828486,4.537639847080412,21.024110332406654,19.973513270451225,4.943441392767556,4.6108308062764545
5,100,20.776517317975745,19.61254330487194,4.9094038252031185,4.529582078203182,20.69817113644562,19.460266249815067,4.899742578769565,4.517093445434315
15,40,20.8107644911072,19.812234289230865,4.887749530499115,4.54147868558093,21.11067809043176,20.14547134660242,4.962013751638358,4.583907987711575
5,20,20.851809806725825,19.914335677327266,4.915841997686273,4.581752147561006,21.038727966451624,20.173123245104108,4.958870982627625,4.615557650975127
5,80,20.86574843244839,19.75614632153385,4.910193385910394,4.534119020970197,20.881574511493373,19.700403321948038,4.9231340319398855,4.517863126463465
5,60,20.9411191048199,19.97072473062297,4.9332305357478585,4.571766608758821,21.152520105953034,19.99764920605839,4.967660843147669,4.592746520596718
