Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.477117942,18.571764,4.589878442600001,4.257556677,20.395082124,19.382126688000003,4.8342029654,4.528822786799999
35,20,19.863252483999997,18.91578586,4.6646469202,4.3787149174,20.526935966,19.492676002000003,4.8470693122,4.568472118
35,40,20.147626778,19.150804964,4.7279311612,4.4408929202000005,20.631342273999998,19.501169688,4.878121380600001,4.5962063638
50,40,20.153402326,19.16153069,4.706258677799999,4.382239876,20.745640802,19.674296186,4.8871308816,4.599619327400001
25,40,20.259464048,19.27177039,4.764747138200001,4.4584399948,20.549341485999996,19.478755032000002,4.8734612082,4.585540797999999
50,60,20.327642336000004,19.360599196,4.7545991434,4.4492756694,20.879022798,19.915851862,4.922287075600001,4.649239054200001
25,20,20.356216647999997,19.313485114000002,4.7703183146,4.4474556714,20.849779476000002,19.882985123999998,4.9127630684,4.605868758999999
15,20,20.418248056,19.360913562,4.7992970706,4.446900968,20.861756752,19.687617808000002,4.9348490086,4.6064149294
35,60,20.454852662,19.561313692,4.807814137799999,4.4885131074,20.920898244,19.921295598,4.945963309999999,4.65764547
50,80,20.471665542,19.453042532,4.7935175266000005,4.4762939886,21.001564016,20.119528176,4.95033842,4.631501560999999
35,80,20.526087456,19.591926622,4.8219229144,4.490967078400001,20.806115746,19.827787136,4.918466792,4.5944115628
50,100,20.551973718,19.630865052,4.8168500134,4.4880112404,20.922660557999997,19.957237128000003,4.9413352654,4.6126322362000005
35,100,20.567464469999997,19.581631692,4.8243998814,4.5119001342,20.90911438,19.965349185999997,4.9388817378,4.6386041432
25,60,20.6022983,19.577604512,4.833600933000001,4.519744768400001,20.953886942,19.988194556000003,4.946696692200001,4.6032782824
15,40,20.662629226,19.75264646,4.857086045,4.551705654600001,20.805471812,19.755539734000003,4.9277467782,4.6365778774
15,80,20.768130362,19.782340222,4.888165681199999,4.5767879428,20.769926638,19.756648814,4.9221737,4.5772691978
25,100,20.788671966000003,19.66389391,4.8853900476000005,4.5858679492,20.860276933999998,19.771377952,4.929719631399999,4.6456322232
5,20,20.854430488,19.919583870000004,4.897304801200001,4.5764927578,20.85781756,19.814931378,4.932037158999999,4.6246321226
5,100,20.867181968,19.824792866,4.912259264999999,4.6220597104,20.719895104,19.569245912000003,4.918370467000001,4.6070810548
15,60,20.877805786,19.914144038,4.9064386834,4.6037639619999995,20.965269242,19.940845908,4.9524999082,4.664338755
15,100,20.88531941,19.91952268,4.9089979306,4.605851058,20.893309112,19.942309987999998,4.932956085599999,4.595432077
5,80,20.936503679999998,19.850387666,4.9274934714,4.6431683624,20.874076284,19.745966353999997,4.9246033638,4.6302649989999995
5,60,20.956033033999997,19.901008116,4.9211064894,4.6196287666,20.924697619999996,19.930588844,4.941807434599999,4.6199810997999995
5,40,20.959416260000005,19.892886945999997,4.9220653558,4.6291496244,20.900164074000003,19.820742705999997,4.9421284934,4.598584432599999
25,80,21.011284605999997,20.103162852000004,4.9271965508,4.5963897540000005,21.167130092,20.306840817999998,4.9791139719999995,4.6095299588000005
