Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.399982598,18.794732250000003,4.6032161726,4.326142168600001,19.982292792,19.083664755999997,4.756391377199999,4.446140262999999
50,40,19.574719756,18.998818496000002,4.6417362708,4.3618567168,20.025957690000002,19.306740524,4.7753896556,4.4384393692
35,20,19.710266834,19.049229268,4.6621839735999995,4.381240471,20.169260434,19.31530856,4.799505727800001,4.4823329046
50,60,19.8771624,19.215535474,4.7062654162,4.4271548182,20.355374255999998,19.639215752000002,4.827224756000001,4.5547332304
50,80,19.925317068,19.199226529999997,4.722211508199999,4.4335973904,20.096841586,19.319893803999996,4.7833296683999995,4.4710721848
25,20,19.926504178000002,19.287898342,4.707218442,4.4414514044,20.427430962,19.584749614,4.842090541199999,4.558969011
35,40,19.927443194,19.460934616,4.7128764486,4.3976417329999995,20.097153115999998,19.289772036,4.784543881399999,4.4826519415999995
35,80,20.006931989999998,19.33265853,4.7484582652,4.4456530592,20.221170896,19.475285578,4.8124938214,4.533589491
35,60,20.020783446000003,19.335614810000003,4.7355090425999995,4.4655913438,20.206469886,19.444516275999998,4.8029655128,4.4251633429999995
50,100,20.024820566,19.431501692,4.7381299194,4.4598837888,20.39814962,19.560834008,4.8363677774,4.5416441792
25,40,20.097829012000002,19.508503716,4.7594590195999995,4.4949504118,20.156079014,19.215254842,4.7914433536,4.481241610400001
25,60,20.16612318,19.491393442,4.774739327600001,4.4798310732,20.365597111999996,19.380214564,4.8418260451999995,4.517975955599999
15,20,20.219182449999998,19.368967446,4.776116264400001,4.463160277,20.475929256,19.662801624000004,4.8508994428,4.5494191412000005
15,40,20.274497596,19.365235888,4.7935356239999996,4.5320633254,20.335635869999997,19.375051122,4.8355876244000005,4.529702834
35,100,20.310800214,19.671745272,4.780723743199999,4.4563495314,20.556648544,19.725718006,4.8649838986,4.5187810658
25,100,20.317820584,19.473010614,4.793104474800001,4.5255718894,20.407626548000003,19.318916206000004,4.840830165,4.5450275822
15,80,20.370808160000003,19.392552848,4.8127764594,4.5099725051999995,20.34947932,19.309262038,4.835840977799999,4.5090006235999995
15,60,20.374181274,19.57032735,4.806890280599999,4.5005489702,20.432667496,19.434926448,4.8364742960000005,4.5530706482
15,100,20.379974452,19.587254687999998,4.805944504,4.4819959262,20.483158527999997,19.807505474000003,4.8416725372,4.4938769854
5,80,20.447018098,19.486194754000003,4.8225555882,4.495129084,20.314413062,19.255772531999998,4.8102151503999995,4.4215622996
25,80,20.459424841999997,19.725511779999998,4.811065191399999,4.5485840382,20.572207716,19.849627508,4.8565204271999995,4.5554896948
5,100,20.488879634,19.45417829,4.828298097399999,4.5250757904,20.459276902,19.45711242,4.8470308156,4.494847829599999
5,40,20.657032986,19.78856267,4.857386438600001,4.5063902232,20.568108854000002,19.771445616,4.8653818904,4.472901737
5,20,20.660875773999997,19.799316044,4.8562556606000005,4.5323933808,20.677396416,19.749291354,4.889564683800001,4.6093069794
5,60,20.725391432000002,19.875817228,4.8676984478,4.5063762698000005,20.403781312,19.395170422,4.8365061448,4.4291913936
