Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.001787572,18.434124352,4.4950583904,4.184457286,19.777895117999996,19.12686638,4.7059228814,4.4569850456
50,40,19.130561074,18.544956478,4.543088342999999,4.2609895508,19.781219562,19.068033498,4.7379518904,4.5007010772000005
35,20,19.285829747999998,18.643446134,4.5590091844,4.2853406002,20.003053294,19.372026796,4.7677421836,4.469288551
25,20,19.517174854,18.879609148,4.6256938394,4.367775333,19.707044296,19.006675464,4.702674302,4.4332328472
35,40,19.536336462,18.932889424000003,4.6207306042,4.3680356817999995,19.630346762000002,19.017028005999997,4.6967965222,4.453613696
50,60,19.555560682,19.021267582,4.640754276199999,4.4072137362,19.864816407999996,19.150871090000003,4.7522007982,4.459024154
50,80,19.654328666,19.069336294000003,4.646926177799999,4.3897680892,19.869114696,19.144871849999998,4.7362943348,4.4743810034000004
50,100,19.717971146000004,19.16930852,4.654020598,4.389201138,19.86912972,19.183722568,4.727176225399999,4.4468649644
35,60,19.741218397999997,19.124808862000002,4.6756982496,4.4367155054000005,19.943519681999998,18.976931986000004,4.7678108952,4.5015366464
15,20,19.844354924,19.253092676,4.6852611282,4.425947978600001,19.930026572,19.082341500000002,4.760098167600001,4.447133943200001
25,40,19.972657858,19.373604436,4.714702911600001,4.500378850200001,20.114486928,19.342969548000003,4.7889865212,4.5234045994
25,60,20.003349092,19.431110089999997,4.7349756732,4.5151640315999995,19.93198314,19.122091140000002,4.7614433348,4.4921075052
35,100,20.038176938,19.29891227,4.7189412397999995,4.4527872374,20.118810334,19.189330478000002,4.7769640936,4.5094216348
35,80,20.066845219999998,19.34093213,4.7193924867999995,4.5013680568,20.185578436,19.153464142,4.7931693644,4.563312804000001
25,80,20.095453122000002,19.339122984,4.7247608618,4.4810908202,20.253160702,19.339774178000003,4.8045835723999994,4.5374855228
15,40,20.09910833,19.336039234,4.7501733236,4.5229150096,20.12542307,19.31429489,4.794897844399999,4.515984381800001
15,80,20.111587044,19.260957121999997,4.7626728732000005,4.5282069446,20.151481332000003,19.076094249999997,4.7751311506,4.5012923654
25,100,20.127048852,19.244556916,4.744457286,4.498221383800001,20.404352417999995,19.418397392,4.8304594112,4.5572902416
5,80,20.14372238,19.164139948000003,4.773643421599999,4.470000831199999,20.237742534,19.302199336,4.817205922800001,4.5130535662
15,100,20.229855128,19.182475438,4.7772120088,4.488176483399999,20.208809244,19.243218642,4.7993055784,4.4774955068
5,40,20.300470854,19.420038522000002,4.7790967174,4.4946950186,20.387165528000004,19.384908290000002,4.827108452199999,4.4901597596
15,60,20.312369718,19.526475322,4.790087964,4.5781264276,20.55191736,19.48801641,4.862192457,4.6039047889999996
5,20,20.415146095999997,19.500987778,4.806974444,4.5405328138000005,20.497109714,19.508933298,4.8595202142,4.6131378496
5,60,20.447495142,19.417878918000003,4.808887759199999,4.5286030208,20.164119852,19.091811616,4.795047157200001,4.498664783200001
5,100,20.491825478000003,19.48258963,4.8262123764,4.5241390842,20.427747258,19.556618320000002,4.818326646999999,4.483006817200001
