Epoch,Batch,Validate_Mean_sMAPE,Validate_Median_sMAPE,Validate_Mean_RMSE,Validate_Median_RMSE,Test_Mean_Mean_sMAPE,Test_Mean_Median_sMAPE,Test_Mean_Mean_RMSE,Test_Mean_Median_RMSE
50,20,19.461832458,18.9888665,4.609045870599999,4.327411197000001,19.95595298,19.151594316,4.7566441057999995,4.491341138999999
50,40,19.783295086,19.070090474,4.6813263372,4.4321029628,20.233332046,19.302357524,4.8116687538,4.4928559092
35,20,19.825425902,19.083895822,4.6809793764,4.4381811847999995,20.074803738,19.447111696,4.7805407528,4.4838987064
25,20,19.86037318,19.256192952,4.7041386286,4.4225674675999995,19.968400152,18.916822914,4.7619866846,4.4883607011999995
50,60,19.869446778,19.208914202,4.7044931106,4.448533620400001,20.166525748,19.29726839,4.8091159582000005,4.523375339
35,40,19.880024854,19.232370182,4.701152349599999,4.4546010206,20.06539256,19.301695402,4.7740147822,4.501100074
50,100,19.994573836,19.205434414000003,4.732176848,4.4408642256,20.2529768,19.388872098,4.8150184048,4.4876420156000005
50,80,20.091970644000003,19.340689674,4.7378797644,4.485567262399999,20.245177683999998,19.409601602000002,4.8097234134,4.534950694
35,60,20.175771182000002,19.367886694,4.7675416782,4.4889022534,20.333939094,19.521441548000002,4.8279303754,4.5345583792
35,80,20.21677821,19.359721439999998,4.7771793356,4.4884655464000005,20.461042986000002,19.62970059,4.851341056,4.5024854152
5,100,20.327991038,19.336327160000003,4.780946376,4.4859771794,20.203668694,19.138699518,4.791839994199999,4.494953428800001
15,20,20.341734476,19.374188776,4.804048261,4.498752270199999,20.53380225,19.646781346,4.870477059400001,4.529400130000001
25,80,20.346151314,19.557311833999997,4.7978511479999995,4.4681054998,20.758201244000002,19.995405572,4.905909250799999,4.5977830937999995
25,40,20.347724336,19.678372184,4.8066987014,4.545162698,20.388251402,19.477736426,4.8319603278,4.515238933000001
35,100,20.433962135999998,19.583080662,4.8070238305999995,4.5273963966,20.4727218,19.729164072,4.8538184234,4.568392821
25,60,20.487459698000002,19.704476502,4.8274836528,4.546777634,20.840873482,20.026671594,4.9203600358,4.6448337440000005
15,40,20.498290438,19.69186232,4.824271479399999,4.5364855134,20.634969578,19.608372238,4.877010220000001,4.5573472304000004
15,60,20.510563932,19.692155836,4.8268116664,4.5418774287999994,20.529893891999997,19.689645126,4.8511257634,4.590375842
5,80,20.514121746,19.433968728,4.827893480399999,4.5082972696,20.409148514,19.489737388,4.8048956576,4.4923099774
25,100,20.580240858000003,19.669520904000002,4.836169397400001,4.546530520999999,20.743314752,19.875069240000002,4.8912381698,4.5661607126
5,40,20.582915694,19.549021176,4.844591447400001,4.5835512062,20.391098042000003,19.321735222,4.8364335654,4.5158838692000005
15,80,20.696577012,19.644389408000002,4.856348172400001,4.5967058746000005,20.532144112000005,19.627642834000003,4.8612232872000005,4.5653527526
5,60,20.699219629999998,19.676638626000003,4.8634817012,4.5566468136000005,20.679559325999996,19.773623588,4.8673087478,4.5377745492
5,20,20.755164909999998,19.907756076,4.8628603752,4.57210806,20.899062934,20.022563650000002,4.9165255168,4.586018515200001
15,100,20.847982018000003,19.914397162,4.8787159592,4.6057520608,21.048885590000005,20.051503902,4.9319270004,4.659752544999999
